"0","471cc33194","miss"," i miss you!!  stupid work!"
"0","22eef0949d","too bad no","Gettin some fuel, too bad no one is reading this!"
"0","fb06c8e8ef","m impatient"," KH is the only thing I`ll be a weeaboo about.  I still prefer it in English but I`m impatient, haha"
"2","aee14b9638","I was waitin` so many new and good songs about the end but I didnt like it so much","I was waitin` so many new and good songs about the end but I didnt like it so much"
"4","bf445ae759","awesome."," that sounds awesome.."
"2","0530b5e031","is it? :O im gonna get that"," is it? :O im gonna get that"
"0","3cbc1723cf","annoying","Everything is annoying me today"
"2","3effbeffea","from Ate Kaila Ocampo  of the.rainbowholic.me&&eerie-silence.net"," http://tinyurl.com/64ozr7 :: from Ate Kaila Ocampo  of the.rainbowholic.me&&eerie-silence.net"
"0","b31486f8c0","such a low budget video","How did Day 26 go from a good budget video (imma put it on her) to such a low budget video (Stadium Music) The end may be near for them"
"0","ff85b0b80a","fam is not appreciating you like they should."," I think you and Tamera should have your own show anyway...the CW or ABC fam is not appreciating you like they should."
"2","86519b9fb0","yeah that too"," yeah that too"
"2","35c7182cb7","hasn`t had time to go on twitter since working full time!","hasn`t had time to go on twitter since working full time!"
"2","26f03060be","No problem. Unfortunately, I think it was just something I had to sort out on my own."," No problem. Unfortunately, I think it was just something I had to sort out on my own."
"0","5db2195e56","is still sick","is still sick  sigh"
"4","b1626e8f40","i am with you"," wooo what a fight !!! goooo Vicky , i am with you"
"4","1381ed35a5","you two are hilaaaaarious, I love it.","  you two are hilaaaaarious, I love it. Vernae where have you been  ?"
"0","85178f7eb6","****","**** my life."
"2","8ea8d240e3","Paid bills. We get water and electricity for another month  Woot.","Paid bills. We get water and electricity for another month  Woot."
"2","aebcb91e4a","10pm tonight, International Space Station will by over head, through most of Texas at least","10pm tonight, International Space Station will by over head, through most of Texas at least"
"2","f59555b31d","What I woke up to this morning...I didn`t want to leave bed.","http://twitpic.com/672s3 - What I woke up to this morning...I didn`t want to leave bed."
"2","8f3896e778","Done! Goin home to eat dindin and contemplate what the night holds for me","Done! Goin home to eat dindin and contemplate what the night holds for me"
"4","ad6ce6645a","feels accomplished!!!  She got a lot done today!","feels accomplished!!!  She got a lot done today! http://plurk.com/p/stns9"
"2","e2c7ea0ab3","16 days until I start moving!","16 days until I start moving!"
"4","9f61b74d16","good sm","Something strange in the air lately. Been setting everyone on edge. Going to do a good smudging of the house. Good to do those anyway"
"4","f9d6dabab7","omgggg!! Hawaii!! That`s amazing!! I wanna live there"," omgggg!! Hawaii!! That`s amazing!! I wanna live there"
"2","ce08346b74","I forgot I set my iTunes to display by play count last night. I didn`t understand why Taylor Swift was in front of Belinda. Haha.","I forgot I set my iTunes to display by play count last night. I didn`t understand why Taylor Swift was in front of Belinda. Haha."
"2","60b164350c","_Brody What is BF ? Is it a glue ?","_Brody What is BF ? Is it a glue ?"
"4","f2c9e0392f","great time anyways.","alkaline trio was sweet, saves the day sucked.  but i had a great time anyways.  it was awesome seeing everybody and hangin out"
"2","2be8fc0d5c","I`m on my way to see `17 Again`.  I`ve wanted to see it for a looong time","I`m on my way to see `17 Again`.  I`ve wanted to see it for a looong time"
"4","15eb9cb435","love","i absolutly love kill bill vol. 1!!! I think lucy liu is sooo gorgeous!!!!"
"4","7a026e3da2","like it anyway,","_by_spork haha I like it anyway, although i miss the spork in the pic... where did it go?"
"4","127ac4d1d2","clean","ohay clean teeth"
"2","5b32effb51","well i`m gonna go now.  goodbye all.","well i`m gonna go now.  goodbye all."
"2","3c2cde14d5","where are you going paris?"," where are you going paris?"
"0","7f2caf1d49","miss","i miss the jokes and making fun of ppl and throwing ideas for songs, movies, and shows at eachother the most.  that`ll never go away..."
"2","80f1f32286","that`s SO YOU!"," that`s SO YOU!"
"4","e0e5033f99","HAPPY STAR WARS DAY!!!"," Also, HAPPY STAR WARS DAY!!!"
"4","4956387b43","Good morning","Good morning in Twitterville. Off to work I go...Chat @ all of u later"
"2","4fa6c23e8a","I also have to make space on my computer for the game. I don`t meet the minimum requirements for Sims 3 at the moment","I also have to make space on my computer for the game. I don`t meet the minimum requirements for Sims 3 at the moment"
"2","c52551ef73","I`ll keep that in mind if I decide to add an LA leg  to my westt coast stint in June"," I`ll keep that in mind if I decide to add an LA leg  to my westt coast stint in June"
"2","a8296482f1","@ the San Antonio Missions game waitressing. Not a huge crowd.  Meaning a slow game.","@ the San Antonio Missions game waitressing. Not a huge crowd.  Meaning a slow game."
"4","dcdd163fa1","Enjoy my li`l night owls!","Well... I hate to leave.... but I must sleep! G`night y`all and hope to chat later!  Enjoy my li`l night owls!"
"2","dd35a56813","Found some great places but I might have to play it safer and wait 2 years till my car is paid off","Found some great places but I might have to play it safer and wait 2 years till my car is paid off"
"2","4015d59826","we want ot protect Moleskineï¿½ notebooks worldwide. That is all."," we want ot protect Moleskineï¿½ notebooks worldwide. That is all."
"4","ff31a70950","I knew my day was going to well.","Got to go shopping with wife down to Tesco`s. I knew my day was going to well."
"0","c3af043193","sore","Morning all. I appear to have a bit of a sore head. Perhaps the bag of pork scratchings for dinner wasn`t such a good idea"
"4","8a64fe85c7","I do this one for fun.","_2008 don`t be sorry  you can race for charity or just for fun. I do this one for fun."
"0","8f45d14d87","jealous"," haha you didnt see my macbook or my 24`` imac in that pic, so feel extra jealous lolll"
"4","09c18060c4","love"," can`t wait for it. i love your scripts. honestly, you should have a future career as a script writer  - Stock Twits"
"0","4bf8205ece","sorry for the late reply"," hey!  sorry for the late reply.but i do plan on posting on both facebook and twitpic."
"2","484d3adb43","made a little cover for my iphone.  the birds aren`t upside down on the back","made a little cover for my iphone.  the birds aren`t upside down on the back  http://twitpic.com/67tp9 & http://twitpic.com/67to5"
"4","4d9e3851b0","y thank you!","  #followfriday thank you!  I`m still not even close to what I had as "
"2","3ed0a91fc8","please check out www.mysweetebony.com and lmk what you think  ... my first paysite ... post up your site too!","please check out www.mysweetebony.com and lmk what you think  ... my first paysite ... post up your site too!"
"4","e69a4d2ab6","work was splendid","work was splendid"
"2","9675c21902","Done a bump out and now back in bed seemingly unable to muster the energy to get up again  Sundays are great.","Done a bump out and now back in bed seemingly unable to muster the energy to get up again  Sundays are great."
"0","e14df90efb","miss my best friend","At pool in Orlando got new kicks  going to seaworld tommrow miss my best friend"
"2","96f20eb9ca","_x I`ve got my essay plan written out now  Looking for a couple of references, then I`ll get writing!","_x I`ve got my essay plan written out now  Looking for a couple of references, then I`ll get writing!"
"0","125249886e","Sorry","Father is staying home and conference calling. Sorry "
"0","6584036615","so low? No","Why are the sinks in hospital toilets so low? Now the **** of my grey suit is spattered with water! Just in time for Physio"
"2","c6f4db3b3e","SNL w/ Justin Timberlake","SNL w/ Justin Timberlake"
"4","4027f12112","like",": I like your crazy and witty humor!"
"2","f42a24eb42","just paid $221/mo for a dedicated server . Would rather get a slice , but I using MS SQL","just paid $221/mo for a dedicated server . Would rather get a slice , but I using MS SQL"
"4","8ffe59dc4e","Well best of luck"," Well best of luck"
"4","2d27d6cb0e","yeah it does...i had fun today...i regret not taking that cup now...it was awesome...i must find one just like it now"," yeah it does...i had fun today...i regret not taking that cup now...it was awesome...i must find one just like it now"
"4","885d08e22d","yummy!","going to eat rice and fried chicken from sederhana  the padang restaurant! yummy!"
"4","85bd4a3db0","b likes xbox,"," i dont even have a WII! b likes xbox, so that`s what we have  do you use it?"
"0","2cc97395e7","sad","ughhhh.... sad day."
"0","f0bb64692f","up the blues","Wishing it was a sunny day, then I might just be bothered to get outta bed! ..up the blues"
"0","31098bb260","his wife hadn`t held onto the debit card be","wishes he had realized his wife hadn`t held onto the debit card before he took a long walk to get lunch and not after.  GRRR!"
"0","5942352255","How is she spoilt? She`s like 10? 11? That was hard for her to be put up in front of 14m people."," How is she spoilt? She`s like 10? 11? That was hard for her to be put up in front of 14m people.  She`s really young."
"2","01942ec563","Woo hoo!  Alas,","_Ada_Franco I am working again!  Woo hoo!  Alas, I was unable to obtain an Elita-1 for your daughter.  It`s $80!"
"4","f6f9eba223","That`s great news"," That`s great news"
"0","35a2e01940",".ughhhh!","school and the guy i like was talking to the girl i cant stand at all!!  ppl are just sooo...ughhhh!!"
"4","a194ecc368","worth","I alreay feel the hang over. Soooo worth it"
"2","4b14c1d212","Cleaning time soon","Cleaning time soon"
"4","67b3d27ebf","o stoked!"," he`ll be 3 in july! I`m just soo stoked!!!!  Especially since he sleeps with us LOL  He refuses to wear diapers anymore"
"2","c999c3d792","low low low low low low low low low.............................","low low low low low low low low low............................."
"2","7f8ceb5336","_Monk Neither are ELP!!","_Monk Neither are ELP!!"
"4","d4a209c6e1","i love","_henrie i would still rather be in your shoes instead in bed bc i work from 10-9 tommorow. i love cold weather."
"0","b0fc59f0dd","I miss having an IT dept","Have $#@&!!! Malware on my work PC!  I miss having an IT dept"
"2","d0802d8353",", Heeeey dear! Finally found!",", Heeeey dear! Finally found!"
"2","914980413d","i have to study :O talk to you later  ****","i have to study :O talk to you later  ****"
"2","2a298d5810","i knew a horse called dollar too"," i knew a horse called dollar too"
"2","2d66a37374","she still got it going on!"," she still got it going on!"
"4","d833fbe041","Can`t wait for  live!","Can`t wait for  live! It`s ages away but still I should do a  and plan what I`m going to wear lol"
"2","73b8b92762","Starbucks with mother","Starbucks with mother"
"2","752bed813d","Im had to leave early to go to piccolo practice.","Im had to leave early to go to piccolo practice."
"4","9f56c796d9","er fairly well!"," ah its getting there  still a fair bit to go, but it`s coming together fairly well! aw  where are you from?"
"2","3675ceeedd","it`s awesome and scary at the same time","Did you know call of duty has a scenario game called 'Nazi zombies?' it`s awesome and scary at the same time"
"4","7261430b90","Lol @ me and  whispering so we don`t get in trouble and being almost 30! Feels great to be home feeling like kids","Lol @ me and  whispering so we don`t get in trouble and being almost 30! Feels great to be home feeling like kids"
"4","b34b1efb07","great!"," http://twitpic.com/4jcf1 - Looks great!  Love the way they did the bottom."
"2","12c74aff83","Writing my first tweet","Writing my first tweet"
"2","bc7fe75312","Just wondering if you are going to put 'One Too Many' on itunes.  I hope you do, it is the only cd of yours I don`t have."," Just wondering if you are going to put 'One Too Many' on itunes.  I hope you do, it is the only cd of yours I don`t have."
"4","e1975adfee","thx"," I know, thx  But I`ll be ok."
"2","7479c985ae","Just discovered a painful sunburn on my right sholder  hopefully it just turns into a tan!","Just discovered a painful sunburn on my right sholder  hopefully it just turns into a tan!"
"4","7d5057e6b4","Thanks."," Hah! Thanks."
"2","6f677e4f44","deff workin this weekened","deff workin this weekened"
"2","08c2e1ebf4","ok thats it.... sleep time","ok thats it.... sleep time"
"4","9911728ff4","Nice","  Nice start to the holiday!"
"0","041ab65625","What killed me was the 150 lb dummy that you can`t drag.","Took me 2 times to get over the wall. What killed me was the 150 lb dummy that you can`t drag. 12  seconds over."
"0","1206c7aefb","I accidentaly slammed my finger in the trunk"," I accidentaly slammed my finger in the trunk"
"2","ac41785a98","About to Lock In on getting better  staying +","About to Lock In on getting better  staying +"
"2","49b3fd2cfb","Oh, I totally want to see Star Trek!  But Kristine had already seen it with her hubby."," Oh, I totally want to see Star Trek!  But Kristine had already seen it with her hubby."
"2","2304b6a26b","I think  has found it (http://bit.ly/3pj876 , but I can`t play it"," I think  has found it (http://bit.ly/3pj876 , but I can`t play it"
"2","71df14b7a2","finally shifted from Twhirl to TweetDeck so I can filter through my close friends` updates  happy monday peeps","finally shifted from Twhirl to TweetDeck so I can filter through my close friends` updates  happy monday peeps"
"0","914e57e54b","**** it!"," **** it! Must be Morrisons then"
"0","12c89d051d","****.","That was ****."
"0","846c546859","NOOOOO I hate traffic"," NOOOOO I hate traffic"
"0","71c9975b09","I miss you too."," !! I miss you too."
"0","797da7a153","sorry"," I am so sorry I missed your tweet  I was on a nice long chat across the border with pastel. Did you want the recipe? email?"
"0","fc4caebc32","heartburn","cupcakes gave me heartburn"
"4","1fd7ca6cf0","ahmazing","Jumping im the shower after a long day of work  it shall feel ahmazing I CAN MATH!"
"2","7fa6b8e981","i got no followers i only have like 2  someone follow Me please?","i got no followers i only have like 2  someone follow Me please?"
"2","00456b08af","_09  ii No!  GRR   oooh Aiden Lol","_09  ii No!  GRR   oooh Aiden Lol   x"
"2","56b4c06802","Woohoo! Procrastinating doing any work by going out to lunch! Have to wait for my sister now though  dang it","Woohoo! Procrastinating doing any work by going out to lunch! Have to wait for my sister now though  dang it"
"0","f2fd79de98","bummed"," pandora is blocked at my work  bummed"
"4","93937bcf32","amaze","They never cease to amaze me."
"2","1beba1b31c","sounds like you need a week of digital detox","_lick sounds like you need a week of digital detox"
"4","dd033a838d","They say I look yummy","'They say I look yummy & they want a taste, but I`m a human not a sandwich.' LMFAO makes me"
"2","e536f13163","been there!  need somewhere NEW"," been there!  need somewhere NEW"
"0","9fda61503d",".sorry"," no panasonic charger.sorry"
"2","6a5472922a","I`ll be back home on Monday."," I`ll be back home on Monday."
"4","4b9b01895c","thats much better"," thats much better than the flu syndrome!"
"2","1787c45381","no prob, you have a sexy site there"," no prob, you have a sexy site there"
"2","1d470e8f32","Hate being skint  Anybody want to give me another job? haha!","Hate being skint  Anybody want to give me another job? haha!"
"2","024563776a","Johnny actually invited me to the movies but i have too many things to do before the concert","Johnny actually invited me to the movies but i have too many things to do before the concert"
"2","d31bd4a166","http://twitpic.com/4wtom - This day is soo stressful! Geee.. Lunch was a blast tho! How are you guys??","http://twitpic.com/4wtom - This day is soo stressful! Geee.. Lunch was a blast tho! How are you guys??"
"2","211346934b","What up Lisa, sorta quiet... I`m USA, so gonna crash soon."," What up Lisa, sorta quiet... I`m USA, so gonna crash soon."
"4","35ee036565","Love you all!","2.5 years here & left Dell OKC for the last time. And being the geeky girl I am, I waited to cry until I got in my car.  Love you all!"
"4","99fb8ae709","d its not that cold ahahah"," My windows open and its not that cold ahahah"
"2","35327bcf92","_JayR oh, i know how budgeting is.","_JayR oh, i know how budgeting is."
"2","dd69cd1e12","I would if I wasn`t working today."," I would if I wasn`t working today."
"4","7aeef04698","favourite photo (t","My favourite photo (that I took) from last night: http://tinyurl.com/oto5sz can`t wait to see `s pics"
"2","49d67efc72","I`ve Got An Urge To Make Music Like Massively.. I`m Going To The Studio","I`ve Got An Urge To Make Music Like Massively.. I`m Going To The Studio"
"4","78e6194783","i gave u thanx awesome person"," just email em to the email i gave u thanx awesome person"
"4","47f459b637","great day","happy mother`s day! everyone have a great day and make sure you go see ya mommas"
"4","749cdf596f","awesome","Trance or Drum`n`Bass are awesome for working!!  *dances it out*"
"4","8d4d34b7fe","Awesome,"," OMG!! Hahaha! I thought you were joking about Twittering that, hahaha!! Awesome, good times were had by all"
"2","2f570da0b5","I wish I could buy blink 182 presale tickets, but I totally don`t have the money right now. Guess I have to wait for general admission...","I wish I could buy blink 182 presale tickets, but I totally don`t have the money right now. Guess I have to wait for general admission..."
"4","0ff3a55c45","fun!","Just got back from  `s party! Sooo much fun! Boom boom pow~ hahaha! ooh and I just told my mom happy mother`s day"
"2","5b7fa1a7e0","Art History Quiz...  I didn`t study","Art History Quiz...  I didn`t study"
"2","f72f91f537","is that it`s welsh name?"," is that it`s welsh name?"
"2","504b3f4d66","it`s just one day... do a week of 60hrs to compensate"," it`s just one day... do a week of 60hrs to compensate"
"2","f706b31629","husband is golfing & the Toddler and I shall frolic. Am I the consummate mama in that Im so happy with my day?"," husband is golfing & the Toddler and I shall frolic. Am I the consummate mama in that Im so happy with my day?"
"4","46c3d8aa55","Happy"," yay Happy Mothers Day to me  Screw burnt breakfast in bed I`ll take some E.  (erniehalter live > http://ustre.am/2VkO)"
"4","49e457b58b","LOVING","LOVING the hot weather forecast for the rest of the week!!!!  Summer is almost heeeeere"
"4","fbfcbbfeb6","yaaaaaay"," yaaaaaay i get to see you too   looking forward to cupcakes and fun."
"0","e4bf91468f","n depressing","_xox  Oh god, everyone`s dying.  But it`s mainly justin depressing me"
"2","8602a4b995","http://bit.ly/13f5m0  You are not alone in your disbelief but I am quite happy with evolution. It beats the alternatives posited"," http://bit.ly/13f5m0  You are not alone in your disbelief but I am quite happy with evolution. It beats the alternatives posited"
"2","5d7b292cc8","haha you have a better life than most. we should go get drinks again soon. jury duty has been boring"," haha you have a better life than most. we should go get drinks again soon. jury duty has been boring"
"0","8ea6edf6c7",", i think or very late 2009! its just wrong"," i know, and we gotta wait until earl 2010, i think or very late 2009! its just wrong"
"2","b3047d288a","Moment over.... fly now in car","Moment over.... fly now in car"
"0","d88ca29383","miss","_watkins Oh my gosh ian i always miss you when your on"
"4","ff698decc9","Good morning!","Good morning! I`m just woke up it`s Mother`s Day"
"0","411a54feb1","annoyed that everyone seems to tan apart from me! freckles and sunburn","painting my nails green in an attempt to look like an army person. annoyed that everyone seems to tan apart from me! freckles and sunburn"
"2","8df1edcdd3","GoodMorning. My Father`s going balistic,","GoodMorning. My Father`s going balistic, and I`d say more but I`d rather not get beat, so Have a Good Day, and please text me"
"4","6865f38967","proud","SUPER BUENO FTW!!! I am so proud of you guys."
"0","d032abe7e7","I ordered some on the 8th and they still haven`t arrived. 3 weeks and still no books","#fieldnotes I ordered some on the 8th and they still haven`t arrived. 3 weeks and still no books"
"0","f0d4626bab","can`t believe they`re divorcing","watching Jon & Kate plus 8..can`t believe they`re divorcing"
"0","6e40085b81","bad","I work for a man that is so bad at his job that the whole team want to leave, and all believe we would make more money if he wasn`t here"
"4","2de05df74d","their like celebrities"," oh I am so sure they do get everything. They live their like celebrities"
"2","e0e445b22d","I know I have lots of emails to answer! I will be home tomorrow","I know I have lots of emails to answer! I will be home tomorrow"
"0","ab4a849f72","My poor wife.","My poor wife.  I`m laid up for another 6 hours on doctors orders, then can`t do much and she is dealing with screaming baby"
"2","3aa7b273df","There is good cholesterol. There are no good tumors."," There is good cholesterol. There are no good tumors."
"2","72bb9e7002","that was such a tease!  I cant wait til Sunday!!  but then after that, nothing until November   oh well, i can"," that was such a tease!  I cant wait til Sunday!!  but then after that, nothing until November   oh well, i can wait!"
"2","36ccb43335","Loaded up box of recyle stuff for Salvation Army,but took  corner too fast..everything is all over the back.Might have to recycle to dump","Loaded up box of recyle stuff for Salvation Army,but took  corner too fast..everything is all over the back.Might have to recycle to dump"
"4","b1fa0f82ee","gotta love how im waking home at midnite. dangggg pray for mr. im so jumpy","gotta love how im waking home at midnite. dangggg pray for mr. im so jumpy"
"0","94537563a1","blacklisted by IT here..","looks like the eprocurement e-mail address from office mate is blacklisted by IT here.. asking them to whitelist now."
"4","6ac418d516","luvin","Well can ya please send some luvin to    im sensing deep fiery anger surrounding his presence right now..."
"4","1fbbaaf55a","Great","Just got home from a work.. and not looking forward to it tomorrow morning! Oh and tomorrow night! Great"
"0","8aed647dce","e feeling  Its a little depressing"," :: I know the feeling  Its a little depressing :S"
"2","accefe0040","Feeling like Romeo and Juliet with Bryant and Wallinwood as the Montagues and Capulets...","Feeling like Romeo and Juliet with Bryant and Wallinwood as the Montagues and Capulets...   #fb"
"4","c88248431f","lucky u;-) no park for me  maybe for a short period ... i really have some stuff to be done untill Wed","_Schulz lucky u;-) no park for me  maybe for a short period ... i really have some stuff to be done untill Wed ..."
"2","2ab3eaaa46","Sucky day so far hope it gets better","Sucky day so far hope it gets better"
"0","f37af9fd5b","****"," **** you and your hot weather - it`s freezing in Oz at the moment  I miss summer.."
"4","e8be02c725","I`m glad","I`m glad that I called him cause our relationship is clear now. Just happy to hear his voices eventhough he`s absent from school"
"0","75aa5fabca","scratchy","Uh-Oooh my throat is scratchy"
"0","7e260b1f13","n i wont be home to co host with you!","  man i wont be home to co host with you!  xo*blair"
"4","7b55d6ffc7","Haha,"," Haha, yeah. It was here and there before but now it`s constant"
"4","5cdb59a9fe","hopefully","didnt do my devos...  hopefully my day doesnt suck because of it."
"2","57c71184d0","....if you see Christoph please tell his lunch was packed this morning and he left it in the fridge","....if you see Christoph please tell his lunch was packed this morning and he left it in the fridge"
"4","009734582e","like"," No! I would like this! Yesterday, I talked with Alyso Stoner xD And Benton sent me a private messae and coment me here!"
"2","86a04de3a2","hahaha we just won`t tell him will we?"," hahaha we just won`t tell him will we?"
"0","a6ad5df0ca","ughhhhhhhhhhhh  :/","ughhhhhhhhhhhh  :/"
"2","d372e59ba9","I got so much gray hair all of a sudden.  I just ordered me some Garnier Roasted Coffee from drugstore.com, well see how that goes.","I got so much gray hair all of a sudden.  I just ordered me some Garnier Roasted Coffee from drugstore.com, well see how that goes."
"2","b4d63a88fa","i dont know what gonna do on my lame fridaay  maybe see me with my besties!!","i dont know what gonna do on my lame fridaay  maybe see me with my besties!!"
"2","4738b2a583","geez why do u have to be SO obvious?","geez why do u have to be SO obvious?"
"2","19bcc429e1","If I may suggest:"," If I may suggest: http://tr.im/kXkw"
"4","a15be8b169",".you know me to well i love it...soooo me lol"," lmfaaoooo i just watched the Pink video....you know me to well i love it...soooo me lol"
"0","a27e6d1054",", to think their wives are nuts."," lol - that`s what hubby`s are there for, to think their wives are nuts."
"0","609bf831e2","doesn`t work","apparently even Novell Moonlight doesn`t work on my Jaunty"
"0","24f443230e","no fair.","people with mustaches get super powers and mustaches. no fair."
"2","f016774208","Got three shots today.   I can`t lift my arms...","Got three shots today.   I can`t lift my arms..."
"0","98069e1e28","Bad","Bad day, just got worse..."
"2","cda9ab9282","just woke up, I`m starving","just woke up, I`m starving"
"4","8fd0a37acb","better","For some reason, Corona Light tastes so much better when I am with you than it does when I am alone.   http://twitpic.com/67wa0"
"2","b11272b594","Let the Right One In? Aparently Drag Me to Hell also has some horrible cat nastiness"," Let the Right One In? Aparently Drag Me to Hell also has some horrible cat nastiness"
"4","841d197311","Happy","Happy Mothers Day! ..ok..seriously..good night"
"0","82f88a3667","Trying to recover photos after a problem between Windows and my XD card. Result: shots are all half visible  **** Microsoft...","Trying to recover photos after a problem between Windows and my XD card. Result: shots are all half visible  **** Microsoft..."
"2","b3441e489c","Well, there is THAT..."," Well, there is THAT..."
"2","cc4a151d1d","lovesu me too. I am so so upset,especially because i fear i won`t get a Jared hug tomorrow","ï¿½anisalovesu me too. I am so so upset,especially because i fear i won`t get a Jared hug tomorrow"
"0","7f6299624f","Wish I could listen but because I`m from Canada, the website won`t let me!"," Wish I could listen but because I`m from Canada, the website won`t let me!"
"4","56e16709a4","hopefuly","_**** not as yet... i would just like to know if its okay for your mum before ask my mumm  hopefuly there gonna tell us soon!!!"
"0","6d392e7d08","e not interested","  I guess you are not interested !!"
"0","e609733759","hate","I hate funerals."
"4","16548b81c2","Happy","The sun is out here in Melbourne! Happy Mothers Day to all the mums out there"
"0","4bf1967791","sorry"," I don`t know what that means, sorry"
"2","dc1a833e52","saw you walking back from starbucks. I was in the orange beetle"," saw you walking back from starbucks. I was in the orange beetle"
"2","154f78f7ab","LOL yea I know! I`m almost done with my semester this week  yay!!"," LOL yea I know! I`m almost done with my semester this week  yay!!"
"4","1f14f8f9f8","it was sooooo much fun!!!","just got back from my grandparents suprise 60th anniversary party...it was sooooo much fun!!!"
"2","fb6a0f33bb","Its too early","Its too early"
"4","360b82ca82","great","i wish my blog was working properly - i have a great #followfriday blog post i wanted to showcase!"
"4","0034cbc1c3","mmmm it all sounds tasty. i had some spiced rum earlier, yummmmmyyyy also herbs are always good although better when shared"," mmmm it all sounds tasty. i had some spiced rum earlier, yummmmmyyyy also herbs are always good although better when shared"
"0","83c53b5fb9","not google friendly","oh no. opera 10 is not google friendly  *weeps*"
"2","55276d9a72","Well, another family was chosen for the child we interviewed for  back to looking for another kid","Well, another family was chosen for the child we interviewed for  back to looking for another kid"
"4","11158d742e","like","_58 I also like `Aasman ke paar shaayad`"
"0","cc74409945","Hates","Hates bleech!! Messed up my black outfit"
"2","04ed4760c0","I spent my whole dream cooking a delicious meal, but I woke up before I got to try it","I spent my whole dream cooking a delicious meal, but I woke up before I got to try it"
"2","32a3de062d","The ship has landed.","The ship has landed."
"2","b232255ef5","Kyle can make fart noises with his armpit","Kyle can make fart noises with his armpit"
"4","cf59390a61","good","hope schools gonna be good tomorrow"
"2","6ffce3b32e","watching the movie 1984 for my book report  im lazy to read","watching the movie 1984 for my book report  im lazy to read"
"4","e651a2a287","lil bit excited","is going to see wolverine and is a lil bit excited"
"0","8c5bb48dcd","feel like ****","I feel like **** cause I couldnt sleep last night and went to sleep at 320 n bk up at 6  soooo tired!!!"
"2","e27e0e5453","bet sexy; i added u on myspace!"," bet sexy; i added u on myspace!"
"2","7c25a30b87","i just dyed my hair","i just dyed my hair"
"2","5fa8384ec4","i mean monday take the test monday!!!! please o please !","i mean monday take the test monday!!!! please o please !"
"0","8b8f51c9f8","I need a blackberry","I need a blackberry"
"0","2977740144","annoying","Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes"
"4","e24582a55d","fantastic day in the AZ sun"," fantastic day in the AZ sun"
"2","c2b7748b86","I like mine green  Just somehow doesn`t taste minty otherwise .. heh heh."," I like mine green  Just somehow doesn`t taste minty otherwise .. heh heh."
"0","fd53aa272c","scratchy","scratchy scratchy throat. warm fluids needed"
"4","92a3fdbf42",". love them","  o sweet i saw him last year with kenny & sugarland will be with kenny this year.. i have seen them b4... love them.. gknight"
"2","f20fecf55e","i got followed by one that says she doesn`t talk to 'god people'-i wonder if she talks to 'goddess people?'"," i got followed by one that says she doesn`t talk to 'god people'-i wonder if she talks to 'goddess people?'"
"2","6891b6a593","wEe ArR SoWbUr i PrOmIsS. tHe StYoOpId FlYiNg ThInG hAzZuNt KuM OwT aGaNe. iTt Iz hYdInG sUmWaRe aNd LaRfFiNg aTt Us."," wEe ArR SoWbUr i PrOmIsS. tHe StYoOpId FlYiNg ThInG hAzZuNt KuM OwT aGaNe. iTt Iz hYdInG sUmWaRe aNd LaRfFiNg aTt Us."
"0","6b78e2821a","she is waiting very impatiently","would like june the nineteenth to hurry it self up, as she is waiting very impatiently to see wes carr"
"2","2faeedf48c","Sometimes I hate myself, but that`s normal so I don`t worry bout it","Sometimes I hate myself, but that`s normal so I don`t worry bout it"
"2","623c380ff0","_Crow Morning!","_Crow Morning!"
"4","54b5b970f4","You`re very welcome"," You`re very welcome"
"4","5047df4e16","thanks"," thanks"
"2","69267cdc12","Is with our dog at the doggy park!","Is with our dog at the doggy park!"
"4","469917b711","nice capture"," nice capture"
"4","3bfa1312fb","thx to","*yaaaawwwwnnnn* thx to bank holiday... let`s see what today has prepared for us..."
"4","80a97f2da4","thanx,"," lol thanx, me too!"
"2","855dc31191","if you`ve ever seen the way  uses his browser he probably has like 5 copies of it running.   http://bit.ly/1doE"," if you`ve ever seen the way  uses his browser he probably has like 5 copies of it running.   http://bit.ly/1doEEj"
"0","f1d7662793","but no luck  I think i`m sick.","Trying to go to sleep but no luck  I think i`m sick... =S"
"2","a241c8c057","Next song to be axed by me Ombra mai fï¿½ -ï¿½ Largo ï¿½ Hï¿½ndel","Next song to be axed by me Ombra mai fï¿½ -ï¿½ Largo ï¿½ Hï¿½ndel"
"2","4df0e90663","im hungry.due to last night`s dinner..or lack there of.. someone take care of me","im hungry.due to last night`s dinner..or lack there of.. someone take care of me"
"0","50f8337cdf","damp","_654  it`s this damp weather..."
"2","6447eff366","i cba with it now   ohwell might play another innabit","i cba with it now   ohwell might play another innabit"
"4","221bb3ba93","cool","This is cool  http://yfrog.com/097dfj"
"0","fd0e1afe7b","Failed on first day.  Twic","New work wellness challenge not going well.  I committed to not check email between 10 pm and 6 am.  Failed on first day.  Twice"
"4","f1c20600a1","Good morning tweeps!","Good morning tweeps! Monday got here way too soon! Hope you are having a good one, at least as good as it can get for a Monday"
"0","7e6bcdb2e2","Oh, geez. I`m hungry.","Whew. Finally done editing my Friendster account. Haha! Oh, geez. I`m hungry."
"2","4130245871","Me and that person have something in common then! LOL jk....","_Aries Me and that person have something in common then! LOL jk...."
"4","6695713aa0","great"," If you`re flying to NZ www.hot.co.nz is a great way to get results in aggregate."
